parameter,combine_value,combine_error,rabbit_value,rabbit_error,dvalue_over_sigma,error_ratio
PS_fsr_G2GG_muR_tt2b-dps_2024,0.0,0.9998320574137799,0.0,0.9998549016500246,0.0,1.0000228480734092
PS_fsr_G2GG_muR_tt2b_2024,0.0,0.9954772303724195,0.0,0.9956881251486361,0.0,1.0002118529382513
PS_fsr_G2GG_muR_tt2c_2024,0.0,0.9854774223239758,0.0,0.9885411000394415,0.0,1.0031088258808007
PS_fsr_G2GG_muR_ttHbb_2024,0.0,0.9999344838252766,0.0,0.9999347347106415,0.0,1.0000002509018031
PS_fsr_G2GG_muR_ttHcc_2024,0.0,0.9999997853623208,0.0,0.9999998048190629,0.0,1.0000000194567462
PS_fsr_G2GG_muR_ttLF_2024,0.0,0.8569358373161711,0.0,0.8567665660319692,0.0,0.9998024691268228
PS_fsr_G2GG_muR_ttW_2024,0.0,0.9999395222102265,0.0,0.9999401780209155,0.0,1.0000006558503534
PS_fsr_G2GG_muR_ttZ_2024,0.0,0.999725288065484,0.0,0.9997245517619802,0.0,0.9999992634941692
PS_fsr_G2GG_muR_ttbb-dps_2024,0.0,0.999765213299271,0.0,0.9997852410479567,0.0,1.000020032452039
PS_fsr_G2GG_muR_ttbb_2024,0.0,0.9939679493088702,0.0,0.9937421084758863,0.0,0.9997727886164328
PS_fsr_G2GG_muR_ttbj-dps_2024,0.0,0.999431483185278,0.0,0.9994233017513647,0.0,0.9999918139121582
PS_fsr_G2GG_muR_ttbj_2024,0.0,0.9878848963552478,0.0,0.98801462101025,0.0,1.0001313155565803
PS_fsr_G2GG_muR_ttcc_2024,0.0,0.9927531251846987,0.0,0.9925216947480725,0.0,0.9997668801731718
PS_fsr_G2GG_muR_ttcj_2024,0.0,0.9929903859188615,0.0,0.9928580514917313,0.0,0.9998667314114953
PS_fsr_G2QG_cNS_tt-vcb_2024,0.0,0.9999999944329452,0.0,0.9999999928247209,0.0,0.9999999983917757
PS_fsr_G2QG_cNS_tt2b-dps_2024,0.0,0.9999996815848659,0.0,0.9999996468924569,0.0,0.9999999653075801
PS_fsr_G2QG_cNS_tt2b_2024,0.0,0.9999876954513367,0.0,0.9999818518715534,0.0,0.9999941563483132
